Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017-05-12,19:12,Friday,UNION STATION,MUIRS,0,0,,YU,0
2017-05-12,19:19,Friday,FINCH STATION,EUBK,3,5,S,YU,5651
2017-05-12,19:28,Friday,LANSDOWNE STATION,MUDD,5,8,E,BD,5127
2017-05-12,19:57,Friday,FINCH STATION,MUIS,0,0,,YU,0
2017-05-12,20:15,Friday,LAWRENCE STATION,MUIS,8,11,S,YU,5931
2017-05-12,20:38,Friday,ROYAL YORK STATION,TUOS,0,0,E,BD,5280
2017-05-12,21:02,Friday,QUEEN STATION,MUIRS,0,0,,YU,0
2017-05-12,21:05,Friday,OSSINGTON STATION,PUMST,0,0,,BD,0
2017-05-12,21:15,Friday,ROYAL YORK STATION,SUO,3,7,E,BD,5136
2017-05-12,21:28,Friday,CASTLE FRANK STATION,PUMST,0,0,,BD,0
2017-05-12,21:44,Friday,QUEEN'S PARK STATION,TUSC,0,0,S,YU,5976
2017-05-12,22:05,Friday,CHESTER STATION,PUMST,0,0,,BD,0
2017-05-12,22:36,Friday,WARDEN STATION,SUDP,0,0,,BD,0
2017-05-12,23:01,Friday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5283
2017-05-13,00:32,Saturday,ST GEORGE BD STATION,MUIS,0,0,,BD,0
2017-05-13,00:57,Saturday,ST GEORGE BD STATION,PUSO,3,8,E,BD,5052
2017-05-13,01:00,Saturday,FINCH STATION (APPROAC,MUSC,0,0,N,YU,5731
2017-05-13,01:21,Saturday,KENNEDY SRT STATION,MRTO,0,0,S,SRT,3021
2017-05-13,01:54,Saturday,ST GEORGE BD STATION,TUO,14,19,E,BD,5231
2017-05-13,02:00,Saturday,SHEPPARD WEST STATION,SUO,0,0,,YU,0
2017-05-13,04:55,Saturday,KING STATION,PUTR,4,8,S,YU,6071
2017-05-13,05:13,Saturday,KING STATION,PUTOE,0,0,,YU,0
2017-05-13,06:00,Saturday,BLOOR/DANFORTH LINE,MUO,0,0,,BD,0
2017-05-13,06:00,Saturday,LAWRENCE EAST STATION,PRW,32,5,S,SRT,3023
2017-05-13,06:48,Saturday,LAWRENCE STATION,EUDO,0,0,N,YU,6041
2017-05-13,07:30,Saturday,ROSEDALE STATION,EUBK,3,7,N,YU,6066
2017-05-13,07:46,Saturday,FINCH STATION,MUI,4,8,S,YU,6041
2017-05-13,09:00,Saturday,WILSON STATION,MUIS,0,0,,YU,0
2017-05-13,09:01,Saturday,YORK MILLS STATION,MUSAN,4,8,S,YU,5561
2017-05-13,10:25,Saturday,SHEPPARD WEST STATION,EUBK,4,8,N,YU,5926
2017-05-13,12:23,Saturday,LAWRENCE WEST STATION,TUMVS,0,0,S,YU,5411
2017-05-13,13:02,Saturday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2017-05-13,13:16,Saturday,BROADVIEW STATION,MUIS,0,0,,BD,0
2017-05-13,13:32,Saturday,KIPLING STATION,MUNOA,4,8,W,BD,5067
2017-05-13,14:15,Saturday,OSSINGTON STATION,MUNCA,0,0,,BD,0
2017-05-13,14:21,Saturday,YONGE SHP STATION,MUNCA,0,0,,SHP,0
2017-05-13,14:44,Saturday,QUEEN'S PARK STATION,MUO,20,23,N,YU,5861
2017-05-13,16:02,Saturday,SPADINA BD STATION,SUDP,0,0,W,BD,0
2017-05-13,16:13,Saturday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5067
2017-05-13,16:15,Saturday,DUPONT STATION,TUSC,0,0,S,YU,6026
2017-05-13,16:18,Saturday,EGLINTON STATION,EUBK,0,0,S,YU,5586
2017-05-13,16:19,Saturday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5022
2017-05-13,16:24,Saturday,RUNNYMEDE STATION,MUIS,0,0,,BD,0
2017-05-13,17:02,Saturday,OLD MILL STATION,TUSC,0,0,E,BD,5103
2017-05-13,17:07,Saturday,COXWELL STATION,MUPAA,0,0,E,BD,5334
2017-05-13,17:24,Saturday,KIPLING STATION,MUSC,0,0,E,BD,5225
2017-05-13,17:40,Saturday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5061
2017-05-13,17:46,Saturday,CASTLE FRANK STATION,MUNCA,0,0,,BD,0
2017-05-13,18:20,Saturday,SPADINA STATION,MUIRS,0,0,,BD,0
2017-05-13,18:32,Saturday,BROADVIEW STATION,MUIRS,0,0,,BD,0
2017-05-13,18:32,Saturday,ST CLAIR STATION,TUSC,0,0,S,YU,5916
2017-05-13,18:35,Saturday,DUNDAS STATION,MUIRS,0,0,,YU,0
2017-05-13,18:37,Saturday,ST GEORGE YUS STATION,SUDP,0,0,S,YU,5076
2017-05-13,18:45,Saturday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5139
2017-05-13,18:55,Saturday,ISLINGTON STATION,MUDD,6,10,W,BD,5021
2017-05-13,19:06,Saturday,SPADINA YUS STATION,MUI,8,12,S,YU,5936
2017-05-13,19:23,Saturday,ST CLAIR WEST STATION,TUCC,5,9,S,YU,5676
2017-05-13,19:52,Saturday,ST GEORGE BD STATION,MUSC,0,0,W,BD,5021
2017-05-13,20:08,Saturday,MAIN STREET STATION,SUSA,0,0,,BD,0
2017-05-13,21:03,Saturday,SPADINA YUS STATION,MUPAA,0,0,N,YU,5916
2017-05-13,21:23,Saturday,BROADVIEW STATION,MUIS,0,0,,BD,0
2017-05-13,21:30,Saturday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5586
2017-05-13,21:36,Saturday,ST GEORGE YUS STATION,MUPAA,3,7,N,YU,5871
2017-05-13,22:00,Saturday,YONGE/UNIVERSITY - BLO,MUO,0,0,,BD,0
2017-05-13,22:07,Saturday,WILSON STATION,SUSA,0,0,,YU,0
2017-05-13,22:14,Saturday,SHEPPARD WEST STATION,MUI,4,9,S,YU,6016
2017-05-13,22:17,Saturday,YORK MILLS STATION,MUSC,0,0,S,YU,5931
2017-05-13,22:43,Saturday,WELLESLEY STATION,SUDP,3,7,S,YU,5981
2017-05-13,22:53,Saturday,KING STATION,SUO,5,9,S,YU,5981
2017-05-13,23:27,Saturday,SHEPPARD WEST STATION,PUMEL,0,0,,YU,0
2017-05-13,23:38,Saturday,BLOOR STATION,MUIS,0,0,S,YU,0
2017-05-14,08:30,Sunday,CHESTER STATION,MUIR,5,9,W,BD,5278
2017-05-14,08:59,Sunday,SHERBOURNE STATION,MUSC,0,0,W,BD,5148
2017-05-14,09:24,Sunday,DUNDAS STATION,EUBK,3,7,S,YU,5921
2017-05-14,09:28,Sunday,NORTH YORK CTR STATION,EUDO,4,8,S,YU,5491
2017-05-14,09:52,Sunday,YONGE BD STATION,MUIR,0,0,S,BD,0
2017-05-14,10:00,Sunday,SHERBOURNE STATION (EN,MUSC,0,0,W,BD,5291
2017-05-14,10:04,Sunday,WARDEN STATION,EUBO,4,8,E,BD,0
2017-05-14,10:48,Sunday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5786
2017-05-14,11:04,Sunday,BLOOR STATION,SUDP,4,8,S,YU,5956
2017-05-14,11:36,Sunday,KENNEDY SRT STATION,MRTO,0,0,S,SRT,3012
2017-05-14,11:52,Sunday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2017-05-14,11:56,Sunday,HIGH PARK STATION,PUMEL,0,0,,BD,0
2017-05-14,12:02,Sunday,SHERBOURNE STATION,MUSC,0,0,W,BD,5110
2017-05-14,13:14,Sunday,ROSEDALE STATION,SUCOL,0,0,N,YU,5566
2017-05-14,13:16,Sunday,YORKDALE STATION,MUO,0,0,N,YU,5681
2017-05-14,13:17,Sunday,ISLINGTON STATION,TUSC,0,0,E,BD,5301
2017-05-14,13:35,Sunday,YONGE - UNIVERSITY LIN,MUGD,0,0,,YU,0
2017-05-14,13:36,Sunday,BESSARION STATION,MUPAA,3,5,W,SHP,6156
2017-05-14,13:40,Sunday,OSSINGTON STATION,MUIR,0,0,W,BD,5291
2017-05-14,13:53,Sunday,BLOOR STATION,MUDD,0,0,S,YU,6046
2017-05-14,14:09,Sunday,SPADINA YUS STATION,TUMVS,5,9,S,YU,5576
2017-05-14,15:18,Sunday,LAWRENCE WEST STATION,MUSC,0,0,N,YU,5561
2017-05-14,16:05,Sunday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2017-05-14,17:39,Sunday,SHERBOURNE STATION,MUSC,0,0,E,BD,5150
2017-05-14,18:15,Sunday,SHERBOURNE STATION,MUIS,0,0,,BD,0
2017-05-14,18:55,Sunday,ISLINGTON STATION,SUAP,0,0,,BD,0
2017-05-14,18:58,Sunday,SHEPPARD WEST STATION,SUO,4,8,,YU,5666
2017-05-14,19:16,Sunday,KENNEDY BD STATION,MUI,4,8,W,BD,5148
2017-05-14,19:21,Sunday,SPADINA BD STATION,MUIR,0,0,W,BD,5136
2017-05-14,19:55,Sunday,SHERBOURNE STATION,MUSC,0,0,W,BD,5100
2017-05-14,20:14,Sunday,NORTH YORK CTR STATION,SUDP,5,9,N,YU,5405
2017-05-14,20:32,Sunday,ST GEORGE YUS STATION,SUAP,5,9,N,YU,5811
2017-05-14,20:45,Sunday,BLOOR STATION,SUDP,5,9,S,YU,5401
2017-05-14,21:34,Sunday,SHERBOURNE STATION,MUSC,0,0,W,BD,5038
2017-05-14,22:30,Sunday,CHESTER STATION,MUPAA,4,8,W,BD,5328
2017-05-14,22:48,Sunday,UNION STATION (ST ANDR,MUPAA,0,0,N,YU,6061
2017-05-14,22:50,Sunday,YONGE UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-14,23:10,Sunday,KIPLING STATION,PUTO,3,7,E,BD,5046
2017-05-14,23:29,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017-05-14,23:33,Sunday,KENNEDY BD STATION,MUSC,0,0,E,BD,5226
2017-05-15,01:05,Monday,KENNEDY BD STATION,TUSC,0,0,,BD,5330
2017-05-15,01:58,Monday,GREENWOOD PORTAL,MUIE,0,0,W,BD,5307
2017-05-15,04:14,Monday,YONGE SHP STATION,EUOE,0,0,E,SHP,6146
2017-05-15,06:27,Monday,SHERBOURNE STATION,MUSC,0,0,W,BD,5148
2017-05-15,06:37,Monday,YONGE SHP STATION,EUNT,5,10,W,SHP,6156
2017-05-15,07:01,Monday,ST GEORGE YUS STATION,MUSC,0,0,S,YU,6036
2017-05-15,07:14,Monday,SHERBOURNE STATION (AP,MUSC,0,0,W,BD,5284
2017-05-15,07:37,Monday,KENNEDY SRT STATION,ERTC,94,99,N,SRT,3021
2017-05-15,08:06,Monday,DON MILLS STATION,PUSNT,0,0,W,SHP,6141
2017-05-15,08:19,Monday,WELLESLEY STATION,MUIR,4,6,S,YU,5776
2017-05-15,08:28,Monday,DAVISVILLE STATION,MUPAA,0,0,S,YU,6026
2017-05-15,08:31,Monday,ISLINGTON STATION,MUDD,3,5,W,BD,5173
2017-05-15,08:42,Monday,KENNEDY BD STATION,MUSC,10,12,E,BD,5103
2017-05-15,09:11,Monday,DUFFERIN STATION,MUI,11,13,E,BD,5046
2017-05-15,09:39,Monday,SHERBOURNE STATION,MUSC,0,0,W,BD,5027
2017-05-15,09:45,Monday,SHERBOURNE STATION,MUSC,0,0,W,BD,5150
2017-05-15,09:49,Monday,EGLINTON STATION,SUCOL,0,0,N,YU,5741
2017-05-15,10:32,Monday,WARDEN STATION,MUPLB,8,11,W,BD,5031
2017-05-15,10:35,Monday,SHEPPARD WEST STATION,EUBK,3,6,S,YU,5391
2017-05-15,10:41,Monday,JANE STATION,PUMEL,0,0,,BD,0
2017-05-15,11:05,Monday,ISLINGTON STATION,MUPLB,5,8,W,BD,5022
2017-05-15,11:35,Monday,FINCH STATION,PUMEL,0,0,,YU,0
2017-05-15,12:59,Monday,GLENCAIRN STATION,MUSAN,4,7,N,YU,5436
2017-05-15,13:16,Monday,SHERBOURNE STATION,MUSC,0,0,W,BD,5357
2017-05-15,13:47,Monday,ST CLAIR WEST STATION,TUSC,0,0,S,YU,6051
2017-05-15,14:40,Monday,KEELE STATION,MUSC,0,0,W,BD,5284
2017-05-15,14:59,Monday,FINCH STATION,MUTO,4,8,S,YU,5641
2017-05-15,15:22,Monday,GLENCAIRN STATION,EUDO,9,11,S,YU,5731
2017-05-15,15:28,Monday,BLOOR STATION,PUMEL,0,0,S,YU,0
2017-05-15,15:31,Monday,BAY STATION,EUVA,3,5,W,BD,5160
2017-05-15,15:54,Monday,DONLANDS STATION,TUNIP,3,5,W,BD,5127
2017-05-15,15:56,Monday,BLOOR STATION,SUDP,3,5,S,YU,5576
2017-05-15,16:09,Monday,KIPLING STATION,MUSC,0,0,E,BD,5106
2017-05-15,16:14,Monday,BAYVIEW STATION,EUOPO,5,10,E,SHP,5471
2017-05-15,17:04,Monday,OLD MILL STATION,MUDD,4,6,E,BD,5226
2017-05-15,17:14,Monday,KEELE STATION,MUSC,0,0,W,BD,5153
2017-05-15,17:19,Monday,JANE STATION,EUCD,5,7,E,BD,5226
2017-05-15,17:23,Monday,KENNEDY BD STATION,EUVA,3,5,W,BD,5160
2017-05-15,17:52,Monday,BATHURST STATION,MUIS,0,0,,BD,0
2017-05-15,17:52,Monday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5316
2017-05-15,18:29,Monday,DON MILLS STATION,TUSC,0,0,E,SHP,6416
2017-05-15,19:12,Monday,ISLINGTON STATION,MUPLB,94,97,E,BD,5115
2017-05-15,19:39,Monday,COXWELL STATION,SUDP,6,9,E,BD,5158
2017-05-15,21:40,Monday,MAIN STREET STATION,SUO,16,20,W,BD,5273
2017-05-15,21:54,Monday,CHESTER STATION,EUBK,0,0,W,BD,5330
2017-05-15,21:55,Monday,KENNEDY BD STATION,MUSC,0,0,W,BD,5165
2017-05-15,21:59,Monday,SHERBOURNE STATION,MUI,0,0,W,BD,5330
2017-05-15,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,BD,0
2017-05-15,22:48,Monday,WELLESLEY STATION,MUIS,0,0,N,YU,0
2017-05-15,23:12,Monday,YONGE-UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-15,23:30,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017-05-15,23:52,Monday,ST CLAIR WEST STATION,MUPAA,6,10,N,YU,6006
2017-05-16,00:26,Tuesday,BLOOR STATION,MUPAA,0,0,S,YU,5386
2017-05-16,01:05,Tuesday,KIPLING STATION (ENTER,TUSC,0,0,W,BD,5106
2017-05-16,02:07,Tuesday,KENNEDY BD STATION,TUMVS,0,0,W,BD,5148
2017-05-16,05:55,Tuesday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2017-05-16,05:57,Tuesday,DONLANDS STATION,EUDO,4,8,W,BD,5223
2017-05-16,06:19,Tuesday,DUFFERIN STATION,MUNCA,0,0,,BD,0
2017-05-16,06:29,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5163
2017-05-16,06:35,Tuesday,SHERBOURNE STATION (EN,PUSTS,0,0,W,BD,5188
2017-05-16,07:00,Tuesday,COXWELL STATION,MUSC,0,0,E,BD,5319
2017-05-16,07:02,Tuesday,KIPLING STATION (APPRO,TUMVS,13,15,W,BD,5188
2017-05-16,07:39,Tuesday,KENNEDY BD STATION (EX,MUTD,5,7,W,BD,5262
2017-05-16,08:55,Tuesday,OLD MILL STATION,MUSC,0,0,E,BD,5279
2017-05-16,09:06,Tuesday,GLENACAIRN STATION (AP,TUSC,0,0,S,YU,5581
2017-05-16,09:11,Tuesday,OSSINGTON STATION (APP,MUSC,0,0,E,BD,5330
2017-05-16,10:16,Tuesday,BLOOR STATION,MUIS,0,0,S,YU,0
2017-05-16,10:17,Tuesday,SHERBOURNE STATION (EN,PUSTS,0,0,W,BD,5298
2017-05-16,10:49,Tuesday,OLD MILL STATION,MUSC,0,0,E,BD,5279
2017-05-16,10:54,Tuesday,KEELE STATION,MUSC,0,0,E,BD,5158
2017-05-16,11:13,Tuesday,ISLINGTON STATION,TUSC,0,0,W,BD,5351
2017-05-16,12:00,Tuesday,YONGE-UNIVERSITY LINE,MUGD,0,0,,YU,0
2017-05-16,12:10,Tuesday,EGLINTON WEST STATION,TUOS,0,0,S,YU,5996
2017-05-16,12:46,Tuesday,ISLINGTON STATION,MUSC,0,0,E,BD,5079
2017-05-16,12:53,Tuesday,OLD MILL STATION,MUSC,0,0,,BD,5279
2017-05-16,12:54,Tuesday,FINCH STATION,MUIS,0,0,,YU,0
2017-05-16,13:37,Tuesday,BAY STATION,EUDO,5,8,W,BD,5310
2017-05-16,13:46,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5521
2017-05-16,14:34,Tuesday,BAY STATION,MUI,9,12,E,BD,5342
2017-05-16,14:45,Tuesday,OLD MILL STATION,MUSC,0,0,E,BD,5276
2017-05-16,15:38,Tuesday,COXWELL STATION,TUSC,0,0,W,BD,5313
2017-05-16,15:59,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5521
2017-05-16,16:24,Tuesday,ISLINGTON STATION,MUDD,10,13,E,BD,5011
2017-05-16,16:27,Tuesday,COLLEGE STATION,EUNT,8,10,S,YU,6071
2017-05-16,16:34,Tuesday,MIDLAND STATION,MRD,0,0,S,SRT,3002
2017-05-16,16:36,Tuesday,OLD MILL STATION,MUSC,0,0,E,BD,5279
2017-05-16,16:40,Tuesday,YONGE BD STATION,MUD,0,0,W,BD,5231
2017-05-16,16:52,Tuesday,VICTORIA PARK STATION,MUIR,7,10,W,BD,5273
2017-05-16,17:14,Tuesday,KENNEDY BD STATION,EUBO,0,0,E,BD,5311
2017-05-16,17:19,Tuesday,FINCH STATION,TUSC,0,0,N,YU,6986
2017-05-16,18:03,Tuesday,ROYAL YORK STATION,TUSC,0,0,E,BD,5127
2017-05-16,18:05,Tuesday,WOODBINE STATION,EUDO,4,6,E,BD,5291
2017-05-16,18:25,Tuesday,VICTORIA PARK STATION,TUSC,0,0,,BD,5092
2017-05-16,18:37,Tuesday,JANE STATION,EUPI,3,6,E,BD,5186
2017-05-16,18:55,Tuesday,FINCH STATION,MUIS,0,0,,YU,1763
2017-05-16,19:08,Tuesday,CHESTER STATION,TUSC,0,0,E,BD,5316
2017-05-16,19:11,Tuesday,DUNDAS WEST STATION,TUSC,0,0,W,BD,5094
2017-05-16,19:11,Tuesday,EGLINTON STATION,MUPAA,0,0,S,YU,5891
2017-05-16,19:18,Tuesday,LAWRENCE STATION,SUEAS,7,9,S,YU,6026
2017-05-16,19:37,Tuesday,EGLINTON STATION,MUPAA,0,0,N,YU,5686
2017-05-16,19:38,Tuesday,WILSON STATION,MUSC,0,0,S,YU,6036
2017-05-16,21:57,Tuesday,BLOOR STATION,MUSC,0,0,S,YU,5916
2017-05-16,22:00,Tuesday,BLOOR DANFORTH/YONGE U,MUO,0,0,,BD,0
2017-05-16,22:10,Tuesday,UNION STATION,SUDP,4,8,N,YU,5856
2017-05-16,22:38,Tuesday,KEELE STATION (CROSSIN,MUSC,0,0,E,BD,5087
2017-05-16,23:21,Tuesday,KIPLING STATION,TUSC,0,0,W,BD,5119
2017-05-16,23:22,Tuesday,YONGE UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-16,23:25,Tuesday,BLOOR-DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017-05-17,00:17,Wednesday,ST CLAIR WEST STATION,MUI,8,12,S,YU,6051
2017-05-17,00:34,Wednesday,ISLINGTON STATION (ENT,TUSC,0,0,E,BD,5341
2017-05-17,01:27,Wednesday,BLOOR STATION,MUSC,0,0,N,YU,5836
2017-05-17,05:39,Wednesday,FINCH STATION (EXITING,TUSC,0,0,S,YU,5981
2017-05-17,05:44,Wednesday,COXWELL STATION,TUSC,0,0,E,BD,5009
2017-05-17,05:55,Wednesday,YONGE STATION,PUTWZ,15,18,W,BD,5087
2017-05-17,05:59,Wednesday,ST GEORGE YUS STATION,MUO,5,10,S,YU,6031
2017-05-17,06:20,Wednesday,ELLESMERE STATION,MRTO,5,10,N,SRT,3023
2017-05-17,06:28,Wednesday,MCCOWAN STATION,MRTO,5,10,S,SRT,3012
2017-05-17,06:53,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5173
2017-05-17,07:15,Wednesday,BAY STATION,MUIR,0,0,E,BD,5158
2017-05-17,07:17,Wednesday,FINCH STATION (PLATFOR,MUSC,0,0,S,YU,5786
2017-05-17,07:18,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5310
2017-05-17,07:29,Wednesday,WELLESLEY STATION,EUBO,0,0,N,YU,5711
2017-05-17,07:50,Wednesday,DUPONT STATION (EXITIN,MUSC,0,0,S,YU,6131
2017-05-17,07:51,Wednesday,YONGE STATION (EXITING,TUCC,0,0,W,BD,6036
2017-05-17,07:59,Wednesday,KIPLING STATION,MUSC,0,0,E,BD,5254
2017-05-17,08:38,Wednesday,YORKDALE STATION,MUSC,0,0,N,YU,5671
2017-05-17,08:44,Wednesday,OSSINGTON STATION,MUIR,3,5,E,BD,5031
2017-05-17,09:00,Wednesday,SCARB CTR STATION,MRTO,5,10,N,SRT,3019
2017-05-17,09:03,Wednesday,EGLINTON STATION,MUSC,0,0,S,YU,5931
2017-05-17,09:17,Wednesday,DAVISVILLE STATION,MUIR,0,0,S,YU,6041
2017-05-17,09:23,Wednesday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5274
2017-05-17,10:00,Wednesday,KENNEDY SRT STATION TO,MRWEA,0,0,,SRT,0
2017-05-17,10:26,Wednesday,KENNEDY SRT STATION,MRTO,0,0,S,SRT,3014
2017-05-17,10:29,Wednesday,KIPLING STATION,TUSC,0,0,E,BD,5136
2017-05-17,10:32,Wednesday,EGLINTON STATION (EXIT,TUMVS,0,0,N,YU,5911
2017-05-17,11:15,Wednesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017-05-17,11:23,Wednesday,YORKDALE STATION (EXIT,PUSI,0,0,N,YU,5086
2017-05-17,12:10,Wednesday,YONGE/UNIVERSITY,MUGD,0,0,,YU,0
2017-05-17,12:16,Wednesday,ST CLAIR STATION,MUPAA,0,0,S,YU,5651
2017-05-17,12:40,Wednesday,YORKDALE STATION,PUSO,0,0,N,YU,5821
2017-05-17,13:00,Wednesday,SHEPPARD WEST STATION,EUBK,3,5,S,YU,5781
2017-05-17,13:10,Wednesday,LANSDOWNE STATION,SUAP,0,0,,BD,0
2017-05-17,13:17,Wednesday,KENNEDY SRT STATION,MRTO,4,9,N,SRT,3011
2017-05-17,13:37,Wednesday,ST CLAIR STATION,MUI,5,8,S,YU,5961
2017-05-17,13:39,Wednesday,MCCOWAN STATION,MRTO,15,20,N,SRT,3004
2017-05-17,13:49,Wednesday,UNION STATION,MUIE,0,0,,YU,0
2017-05-17,14:08,Wednesday,SCARB CTR STATION,MRUI,0,0,W,SRT,0
2017-05-17,14:27,Wednesday,OLD MILL STATION,MUSC,0,0,E,BD,5105
2017-05-17,14:33,Wednesday,KENNEDY SRT STATION,MRTO,5,10,N,SRT,3011
2017-05-17,14:42,Wednesday,SHEPPARD WEST STATION,MUCL,3,6,S,YU,5921
2017-05-17,14:46,Wednesday,DUNDAS STATION,MUIS,0,0,S,YU,0
2017-05-17,15:14,Wednesday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2017-05-17,15:17,Wednesday,WARDEN STATION,TUSC,0,0,E,BD,5140
2017-05-17,15:20,Wednesday,SHEPPARD STATION,MUDD,3,6,N,YU,5946
2017-05-17,15:28,Wednesday,WILSON STATION,MUSC,0,0,S,YU,5421
2017-05-17,15:31,Wednesday,WARDEN STATION,EUAC,3,5,W,BD,5351
2017-05-17,15:32,Wednesday,BAY STATION,SUO,0,0,,BD,0
2017-05-17,15:33,Wednesday,KENNEDY SRT STATION,MRTO,9,14,S,SRT,3011
2017-05-17,15:45,Wednesday,ELLESMERE STATION,ERDO,0,0,N,SRT,3019
2017-05-17,15:51,Wednesday,MIDLAND STATION,ERDO,5,10,N,SRT,3019
2017-05-17,15:56,Wednesday,KENNEDY BD STATION,TUSC,0,0,E,BD,5160
2017-05-17,16:07,Wednesday,MCCOWAN STATION,MRTO,7,12,S,SRT,3014
2017-05-17,16:23,Wednesday,ST CLAIR STATION,MUSC,0,0,S,YU,5521
2017-05-17,16:29,Wednesday,FINCH STATION,TUSC,0,0,S,YU,5741
2017-05-17,17:16,Wednesday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2017-05-17,17:17,Wednesday,MCCOWAN STATION,ERAC,5,10,S,SRT,3014
2017-05-17,17:32,Wednesday,COLLEGE STATION,MUPAA,0,0,N,YU,5921
2017-05-17,17:57,Wednesday,WARDEN STATION,TUSC,0,0,E,BD,5057
2017-05-17,17:59,Wednesday,WILSON STATION,TUSC,0,0,S,YU,5876
2017-05-17,18:24,Wednesday,FINCH STATION (LEAVING,TUSC,0,0,N,YU,5521
2017-05-17,18:52,Wednesday,EGLINTON STATION,MUIR,4,6,S,YU,5825
2017-05-17,19:01,Wednesday,MCCOWAN STATION,ERAC,5,10,S,SRT,3008
2017-05-17,19:26,Wednesday,LAWRENCE STATION,MUPAA,0,0,S,YU,5546
2017-05-17,19:40,Wednesday,EGLINTON WEST STATION,MUPAA,0,0,N,YU,5426
2017-05-17,19:51,Wednesday,UNION STATION,TUMVS,4,6,S,YU,5936
2017-05-17,20:41,Wednesday,RUNNYMEDE STATION,SUDP,3,6,W,BD,5029
2017-05-17,21:12,Wednesday,COXWELL STATION,SUUT,0,0,E,BD,5171
2017-05-17,21:33,Wednesday,OLD MILL STATION (APPR,TUSC,0,0,E,BD,5121
2017-05-17,21:34,Wednesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5176
2017-05-17,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,BD,0
2017-05-17,22:20,Wednesday,KENNEDY BD STATION,SUAP,0,0,,BD,0
2017-05-17,23:01,Wednesday,MCCOWAN STATION,MRTO,7,14,S,SRT,3016
2017-05-17,23:11,Wednesday,KENNEDY SRT STATION,MRTO,7,17,N,SRT,3021
2017-05-17,23:30,Wednesday,YONGE-UNIVERSITY SUBWA,MUGD,0,0,,YU,0
2017-05-18,00:10,Thursday,KIPLING STATION,MUIR,4,8,E,BD,5188
2017-05-18,01:23,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5168
2017-05-18,02:33,Thursday,OSSINGTON STATION (EXI,PUCSC,0,0,,BD,0
2017-05-18,05:53,Thursday,FINCH STATION,TUSC,0,0,S,YU,5521
2017-05-18,06:43,Thursday,JANE STATION,PUSI,4,8,E,BD,5336
2017-05-18,06:55,Thursday,JANE STATION (ENTERING,PUSI,4,6,E,BD,5304
2017-05-18,06:58,Thursday,FINCH STATION,MUSC,0,0,S,YU,5961
2017-05-18,07:06,Thursday,JANE STATION,TUSC,0,0,W,BD,5187
2017-05-18,07:10,Thursday,GREENWOOD YARD,MUSC,0,0,E,BD,5332
2017-05-18,07:40,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5243
2017-05-18,07:40,Thursday,FINCH STATION,MUSC,0,0,S,YU,5631
2017-05-18,07:46,Thursday,GLENCAIRN STATION,EUPI,4,8,N,YU,6016
2017-05-18,07:56,Thursday,KENNEDY BD STATION,MUSC,0,0,W,BD,5147
2017-05-18,08:11,Thursday,EGLINTON STATION,MUSC,0,0,N,YU,5836
2017-05-18,08:54,Thursday,WARDEN STATION (LEAVIN,MUSC,0,0,W,BD,5279
2017-05-18,09:17,Thursday,ROYAL YORK STATION,PUMST,0,0,,BD,0
2017-05-18,10:08,Thursday,DAVISVILLE STATION,PUMEL,0,0,,YU,0
2017-05-18,10:33,Thursday,EGLINTON STATION (APPR,PUSO,0,0,S,YU,5956
2017-05-18,10:43,Thursday,WARDEN STATION,PUTIJ,3,6,E,BD,5298
